id,class_cvp,class_2025,stable_20_,n_matches
28342,2,15,15,683
28343,2,15,15,670
28344,2,15,15,672
28345,2,15,15,194
28346,2,15,15,687
28347,2,15,15,691
28348,2,15,15,687
28349,2,15,15,688
28350,2,15,15,604
28351,2,15,15,691
28352,2,15,15,688
28353,2,15,15,559
28354,2,15,15,153
28355,2,15,15,685
28356,2,15,15,650
28357,2,15,15,654
28358,2,4,4,654
28359,2,15,15,662
28360,2,15,15,689
28361,2,3,3,41
28362,2,3,3,67
28363,2,15,15,679
28364,2,15,15,377
28365,2,15,15,678
28366,2,15,15,690
28367,2,15,15,665
28368,2,15,15,431
28369,2,15,15,665
28370,2,15,15,667
28371,2,15,15,674
28372,2,15,15,663
28373,2,15,15,690
28374,2,15,15,683
28375,2,15,15,689
28376,2,21,21,669
28377,2,15,15,680
28378,2,15,15,637
28379,2,15,15,626
28380,2,15,15,676
28381,2,15,15,687
28382,2,3,3,570
28383,2,15,15,664
28384,2,15,15,600
28385,2,15,15,687
28386,2,21,21,466
28387,2,15,15,686
28388,2,15,15,655
28389,2,15,15,678
28390,2,15,15,165
28391,2,15,15,659
28392,2,15,15,680
28393,2,15,15,647
28394,2,15,15,659
28395,2,21,21,501
28396,2,15,15,656
28397,2,15,15,686
28398,2,15,15,646
28399,2,15,15,661
28400,2,15,15,638
28401,2,15,15,609
28402,2,3,3,681
28403,2,15,15,664
28404,2,15,15,512
28405,2,15,15,677
28406,2,15,15,601
28407,2,15,15,691
28408,2,15,15,679
28409,2,15,15,580
28410,2,15,15,680
28411,2,15,15,506
28412,2,15,15,678
28413,2,15,15,687
28414,2,15,15,673
28415,2,15,15,680
28416,2,15,15,646
28417,2,15,15,674
28418,2,15,15,567
28419,2,4,4,653
28420,2,15,15,678
28421,2,15,15,668
28422,2,15,15,668
28423,2,15,15,680
28424,2,15,15,346
28425,2,15,15,664
28426,2,15,15,626
28427,2,15,15,665
28428,2,15,15,658
28429,2,15,15,688
28430,2,15,15,509
28431,2,15,15,666
28432,2,15,15,551
28433,2,15,15,671
28434,2,15,15,677
28435,2,15,15,158
28436,2,15,15,689
28437,2,15,15,613
28438,2,15,15,291
28439,2,15,15,689
28440,2,15,15,126
28441,2,15,15,617
28442,2,15,15,684
28443,2,15,15,568
28444,2,15,15,678
28445,2,15,15,688
28446,2,15,15,682
28447,2,15,4,670
28448,2,15,15,679
28449,2,15,15,678
28450,2,15,15,569
28451,2,15,15,676
28452,2,15,15,142
28453,2,15,15,669
28454,2,15,15,10
28455,2,3,15,387
28456,2,15,3,549
28457,2,15,15,686
28458,2,15,15,667
28459,2,15,15,689
28460,2,15,15,407
28461,2,15,15,222
28462,2,15,15,688
28463,2,15,15,478
28464,2,41,41,675
28465,2,15,15,686
28466,2,15,15,666
28467,2,15,15,673
28468,2,15,15,682
28469,2,15,15,682
28470,2,15,15,675
28471,2,15,15,34
28472,2,15,15,679
28473,2,15,15,621
28474,2,41,41,671
28475,2,15,15,680
28476,2,15,15,650
28477,2,15,15,19
28478,2,15,15,681
28479,2,15,15,562
28480,2,15,15,693
28481,2,15,15,683
28482,2,15,15,687
28483,2,15,15,688
28484,2,15,15,644
28485,2,15,15,629
28486,2,15,15,655
28487,2,15,15,518
28488,2,15,15,688
28489,2,15,15,686
28490,2,15,15,633
28491,2,15,15,688
28492,2,15,15,681
28493,2,21,15,646
28494,2,15,15,508
28495,2,15,4,639
28496,2,15,15,620
28497,2,15,15,685
28498,2,15,15,665
28499,2,15,15,687
28500,2,15,15,625
28501,2,15,15,664
28502,2,15,15,678
28503,2,15,15,673
28504,2,15,15,660
28505,2,15,15,680
28506,2,15,15,330
28507,2,15,15,637
28508,2,4,4,538
28509,2,15,15,688
28510,2,15,15,684
28511,2,15,15,679
28512,2,15,15,684
28513,2,15,15,670
28514,2,15,15,687
28515,2,15,15,424
28516,2,15,15,684
28517,2,15,15,665
28518,2,15,15,316
28519,2,15,15,668
28520,2,15,15,684
28521,2,15,15,97
28522,2,15,15,677
28523,2,15,15,681
28524,2,15,15,653
28525,2,15,15,606
28526,2,15,15,666
28527,2,15,15,665
28528,2,15,15,683
28529,2,15,15,688
28530,2,15,15,617
28531,2,15,15,667
28532,2,15,15,688
28533,2,15,15,338
28534,2,15,15,672
28535,2,15,15,685
28536,2,15,15,677
28537,2,15,15,673
28538,2,15,15,651
28539,2,15,15,683
28540,2,15,15,660
28541,2,15,15,682
28542,2,15,15,653
28543,2,15,15,559
28544,2,15,4,646
28545,2,15,15,681
28546,2,15,15,684
28547,2,15,15,685
28548,2,15,15,286
28549,2,15,15,683
28550,2,15,15,96
28551,2,15,15,427
28552,2,15,15,675
28553,2,15,15,553
28554,2,15,15,589
28555,2,15,15,668
28556,2,15,15,489
28557,2,15,15,690
28558,2,15,15,663
28559,2,15,15,678
28560,2,15,15,681
28561,2,15,15,656
28562,2,15,15,620
28563,2,15,15,661
28564,2,15,15,690
28565,2,15,15,296
28566,2,4,4,636
28567,2,15,15,684
28568,2,15,15,695
28569,2,15,15,679
28570,2,15,15,667
28571,2,15,15,680
28572,2,15,15,129
28573,2,15,15,690
28574,2,15,15,580
28575,2,15,15,613
28576,2,15,15,651
28577,2,15,15,627
28578,2,15,15,677
28579,2,15,15,696
28580,2,15,15,693
28581,2,15,15,667
28582,2,15,15,690
28583,2,15,15,692
28584,2,15,15,137
28585,2,15,15,663
28586,2,15,15,492
28587,2,15,15,687
28588,2,15,15,667
28589,2,15,15,595
28590,2,15,15,686
28591,2,15,15,684
28592,2,15,15,689
28593,2,15,15,653
28594,2,41,41,667
28595,2,15,15,663
28596,2,15,15,659
28597,2,15,15,685
28598,2,15,15,678
28599,2,15,15,631
28600,2,15,15,685
28601,2,15,15,210
28602,2,15,15,658
28603,2,15,15,554
28604,2,4,4,646
28605,2,15,15,597
28606,2,15,15,691
28607,2,15,15,562
28608,2,15,15,265
28609,2,15,15,683
28610,2,15,15,657
28611,2,15,15,687
28612,2,15,15,495
28613,2,15,15,653
28614,2,15,15,652
28615,2,39,39,686
28616,2,15,15,676
28617,2,15,15,674
28618,2,15,15,590
28619,2,15,15,649
28620,2,4,15,667
28621,2,15,15,291
28622,2,15,15,684
28623,2,15,15,679
28624,2,15,15,681
28625,2,15,15,681
28626,2,15,15,685
28627,2,15,15,684
28628,2,15,15,641
28629,2,15,15,678
28630,2,15,15,667
28631,2,15,15,662
28632,2,15,15,683
28633,2,4,4,681
28634,2,15,15,588
28635,2,15,15,689
28636,2,15,15,277
28637,2,15,15,679
28638,2,15,15,349
28639,2,15,15,681
28640,2,15,15,689
28641,2,15,15,691
28642,2,15,15,682
28643,2,15,15,576
28644,2,15,15,658
28645,2,15,15,684
28646,2,15,15,684
28647,2,15,15,671
28648,2,15,15,499
28649,2,15,15,685
28650,2,15,15,675
28651,2,15,15,687
28652,2,15,15,665
28653,2,21,21,685
28654,2,15,15,492
28655,2,15,15,617
28656,2,15,15,678
28657,2,15,15,666
28658,2,15,15,648
28659,2,15,15,608
28660,2,15,15,675
28661,2,15,15,689
28662,2,15,15,613
28663,2,15,15,332
28664,2,15,15,679
28665,2,15,15,629
28666,2,15,15,688
28667,2,15,15,667
28668,2,15,15,648
28669,2,15,15,669
28670,2,15,15,510
28671,2,15,15,685
28672,2,15,15,595
28673,2,39,39,657
28674,2,15,15,680
28675,2,15,15,685
28676,2,15,15,684
28677,2,15,15,684
28678,2,15,15,665
28679,2,15,15,631
28680,2,15,15,673
28681,2,21,21,249
28682,2,15,15,626
28683,2,15,15,688
28684,2,15,15,402
28685,2,15,15,648
28686,2,4,4,646
28687,2,15,15,676
28688,2,15,15,619
28689,2,15,15,676
28690,2,15,15,658
28691,2,15,15,629
28692,2,15,15,685
28693,2,15,15,658
28694,2,15,15,690
28695,2,15,15,682
28696,2,15,15,692
28697,2,15,15,647
28698,2,15,15,677
28699,2,21,15,646
28700,2,15,15,177
28701,2,15,15,475
28702,2,15,15,673
28703,2,4,4,600
28704,2,21,21,495
28705,2,4,4,636
28706,2,15,15,689
28707,2,15,15,683
28708,2,15,15,667
28709,2,15,15,686
28710,2,15,15,677
28711,2,15,15,693
28712,2,15,15,659
28713,2,15,15,694
28714,2,15,15,689
28715,2,15,15,687
28716,2,15,15,638
28717,2,41,41,691
28718,2,15,15,681
28719,2,15,15,684
28720,2,15,15,687
28721,2,15,15,671
28722,2,15,15,630
28723,2,21,15,630
28724,2,15,15,689
28725,2,39,39,620
28726,2,15,15,673
28727,2,15,15,681
28728,2,15,15,686
28729,2,15,15,679
28730,2,15,15,645
28731,2,15,15,673
28732,2,15,15,666
28733,2,15,15,693
28734,2,15,15,632
28735,2,15,15,677
28736,2,15,15,676
28737,2,4,4,272
28738,2,15,15,682
28739,2,15,15,687
28740,2,4,4,616
28741,2,15,15,566
28742,2,15,15,539
28743,2,15,15,425
28744,2,15,15,665
28745,2,15,15,677
28746,2,15,15,652
28747,2,15,15,679
28748,2,15,15,670
28749,2,15,15,691
28750,2,15,15,686
28751,2,15,15,685
28752,2,15,15,677
28753,2,15,15,562
28754,2,15,15,673
28755,2,15,15,634
28756,2,15,15,684
28757,2,15,15,597
28758,2,15,15,689
28759,2,15,15,691
28760,2,15,15,517
28761,2,15,15,673
28762,2,15,15,644
28763,2,15,15,677
28764,2,15,15,181
28765,2,15,15,680
28766,2,15,15,672
28767,2,15,3,555
28768,2,4,4,619
28769,2,15,15,688
28770,2,15,15,639
28771,2,15,15,685
28772,2,15,15,588
28773,2,15,15,686
28774,2,15,15,688
28775,2,15,15,680
28776,2,15,15,636
28777,2,4,4,631
28778,2,15,15,682
28779,2,15,15,687
28780,2,4,4,687
28781,2,15,15,541
28782,2,15,15,680
28783,2,15,15,681
28784,2,15,15,680
28785,2,15,15,356
28786,2,15,15,671
28787,2,15,15,472
28788,2,15,15,686
28789,2,15,15,655
28790,2,15,15,345
28791,2,41,41,391
28792,2,15,15,410
28793,2,15,15,685
28794,2,15,15,686
28795,2,15,15,622
28796,2,4,4,558
28797,2,15,15,686
28798,2,15,4,655
28799,2,15,15,653
28800,2,15,15,687
28801,2,15,15,396
28802,2,15,15,667
28803,2,15,15,682
28804,2,4,4,401
28805,2,15,15,674
28806,2,15,15,687
28807,2,15,15,674
28808,2,15,4,517
28809,2,15,15,690
28810,2,15,15,579
28811,2,15,15,679
28812,2,15,15,469
28813,2,15,15,645
28814,2,15,15,673
28815,2,15,15,635
28816,2,15,15,613
28817,2,15,15,685
28818,2,15,15,664
28819,2,15,15,688
28820,2,3,3,659
28821,2,15,15,681
28822,2,15,15,674
28823,2,15,15,661
28824,2,15,15,690
28825,2,15,15,675
28826,2,4,4,650
28827,2,15,15,459
28828,2,15,4,613
28829,2,15,15,605
28830,2,15,15,677
28831,2,15,15,490
28832,2,15,15,682
28833,2,15,15,684
28834,2,15,15,674
28835,2,15,15,650
28836,2,15,15,668
28837,2,15,15,689
28838,2,15,15,690
28839,2,15,15,676
28840,2,15,15,684
28841,2,15,15,344
28842,2,15,15,652
28843,2,15,15,691
28844,2,15,15,649
28845,2,15,15,605
28846,2,15,15,522
28847,2,15,15,677
28848,2,15,15,673
28849,2,15,15,595
28850,2,15,15,625
28851,2,15,15,686
28852,2,15,15,695
28853,2,15,15,690
28854,2,15,15,667
28855,2,15,15,688
28856,2,15,15,613
28857,2,15,15,676
28858,2,15,15,42
28859,2,15,15,651
28860,2,15,15,685
28861,2,15,15,682
28862,2,15,15,190
28863,2,15,15,226
28864,2,4,4,646
28865,2,15,15,648
28866,2,15,15,669
28867,2,15,15,686
28868,2,15,15,683
28869,2,15,15,685
28870,2,15,15,639
28871,2,15,15,354
28872,2,15,15,653
28873,2,15,15,688
28874,2,15,15,651
28875,2,15,15,687
28876,2,15,15,679
28877,2,15,15,560
28878,2,15,15,678
28879,2,15,15,683
28880,2,15,15,678
28881,2,21,21,641
28882,2,15,15,561
28883,2,15,15,672
28884,2,15,15,289
28885,2,15,15,606
28886,2,15,15,688
28887,2,15,15,607
28888,2,15,15,679
28889,2,15,15,568
28890,2,15,15,689
28891,2,15,15,662
28892,2,4,11,9
28893,2,15,15,657
28894,2,15,15,681
28895,2,15,15,622
28896,2,4,4,677
28897,2,15,15,648
28898,2,15,15,680
28899,2,15,15,676
28900,2,15,15,466
28901,2,15,15,607
28902,2,15,15,681
28903,2,4,4,678
28904,2,15,15,274
28905,2,4,4,290
28906,2,15,15,664
28907,2,15,15,687
28908,2,15,15,476
28909,2,15,15,675
28910,2,15,15,684
28911,2,15,15,385
28912,2,15,15,648
28913,2,9,15,640
28914,2,15,15,685
28915,2,15,15,389
28916,2,15,15,683
28917,2,21,21,387
28918,2,15,15,693
28919,2,15,15,674
28920,2,15,15,652
28921,2,15,15,689
28922,2,15,15,656
28923,2,15,15,683
28924,2,15,15,653
28925,2,15,15,664
28926,2,15,15,405
28927,2,15,15,685
28928,2,15,15,521
28929,2,15,15,658
28930,2,4,15,679
28931,2,15,15,684
28932,2,21,15,683
28933,2,15,15,680
28934,2,15,15,277
28935,2,15,15,591
28936,2,15,15,676
28937,2,15,15,685
28938,2,21,15,656
28939,2,15,15,453
28940,2,3,3,641
28941,2,15,15,596
28942,2,15,15,676
28943,2,15,15,652
28944,2,15,4,641
28945,2,15,15,684
28946,2,15,15,690
28947,2,15,15,659
28948,2,15,15,668
28949,2,15,15,681
28950,2,15,15,686
28951,2,15,15,655
28952,2,15,15,616
28953,2,15,15,658
28954,2,15,15,687
28955,2,15,15,688
28956,2,15,15,688
28957,2,41,41,682
28958,2,15,15,651
28959,2,15,15,398
28960,2,15,15,633
28961,2,15,15,687
28962,2,15,15,583
28963,2,15,15,670
28964,2,15,15,154
28965,2,15,15,588
28966,2,3,3,508
28967,2,15,15,621
28968,2,15,15,367
28969,2,15,15,685
28970,2,15,15,687
28971,2,15,15,477
28972,2,15,15,682
28973,2,15,15,678
28974,2,21,15,637
28975,2,15,15,672
28976,2,15,15,683
28977,2,15,15,688
28978,2,15,15,686
28979,2,15,15,680
28980,2,15,15,669
28981,2,15,15,690
28982,2,15,15,682
28983,2,15,15,339
28984,2,15,15,202
28985,2,15,15,442
28986,2,4,4,631
28987,2,39,39,690
28988,2,15,15,650
28989,2,15,15,142
28990,2,15,15,654
28991,2,15,15,694
28992,2,15,15,684
28993,2,15,15,454
28994,2,15,15,682
28995,2,15,15,496
28996,2,15,15,689
28997,2,15,15,654
28998,2,15,15,651
28999,2,15,15,692
29000,2,15,15,678
29001,2,21,15,653
29002,2,15,15,674
29003,2,15,15,655
29004,2,15,15,450
29005,2,15,15,690
29006,2,15,15,240
29007,2,15,4,592
29008,2,15,15,690
29009,2,15,15,687
29010,2,15,15,643
29011,2,15,15,634
29012,2,4,4,236
29013,2,15,15,179
29014,2,15,15,668
29015,2,15,15,682
29016,2,15,15,680
29017,2,21,15,171
29018,2,15,15,689
29019,2,15,15,649
29020,2,15,15,498
29021,2,21,15,670
29022,2,15,15,686
29023,2,15,15,686
29024,2,15,15,679
29025,2,15,15,681
29026,2,15,15,677
29027,2,15,15,673
29028,2,15,15,696
29029,2,15,15,691
29030,2,15,15,670
29031,2,15,15,678
29032,2,15,15,181
29033,2,15,15,660
29034,2,15,15,683
29035,2,15,15,605
29036,2,15,15,666
29037,2,15,15,684
29038,2,15,15,638
29039,2,15,15,687
29040,2,15,15,628
29041,2,15,15,666
29042,2,15,15,682
29043,2,15,15,686
29044,2,15,15,671
29045,2,15,15,494
29046,2,15,15,675
29047,2,15,15,657
29048,2,15,15,673
29049,2,15,15,198
29050,2,15,15,348
29051,2,15,15,638
29052,2,15,15,667
29053,2,15,15,676
29054,2,15,15,409
29055,2,15,15,661
29056,2,15,15,520
29057,2,15,15,631
29058,2,15,15,547
29059,2,15,15,690
29060,2,4,15,677
29061,2,15,15,690
29062,2,15,15,596
29063,2,15,15,682
29064,2,15,15,684
29065,2,15,15,636
29066,2,15,15,683
29067,2,15,15,637
29068,2,15,15,685
29069,2,15,15,125
29070,2,15,15,681
29071,2,15,15,676
29072,2,15,15,665
29073,2,15,15,688
29074,2,15,15,693
29075,2,15,15,683
29076,2,15,15,673
29077,2,15,15,682
29078,2,15,15,670
29079,2,15,15,686
29080,2,15,15,663
29081,2,15,15,675
29082,2,15,15,656
29083,2,15,15,687
29084,2,15,15,79
29085,2,15,15,653
29086,2,15,15,678
29087,2,15,15,688
29088,2,15,15,662
29089,2,15,15,677
29090,2,15,15,688
29091,2,15,15,688
29092,2,15,15,635
29093,2,15,15,685
29094,2,41,41,682
29095,2,15,15,677
29096,2,15,15,644
29097,2,15,15,691
29098,2,15,4,117
29099,2,15,15,658
29100,2,15,15,689
29101,2,15,15,662
29102,2,15,15,669
29103,2,15,15,682
29104,2,15,15,662
29105,2,15,15,153
29106,2,15,15,667
29107,2,15,15,685
29108,2,15,15,637
29109,2,15,15,679
29110,2,15,15,207
29111,2,15,15,679
29112,2,15,15,669
29113,2,15,15,683
29114,2,15,15,670
29115,2,15,15,686
29116,2,15,15,658
29117,2,15,15,676
29118,2,15,15,664
29119,2,15,15,678
29120,2,15,15,636
29121,2,15,15,505
29122,2,15,15,622
29123,2,15,15,686
29124,2,15,15,692
29125,2,15,15,495
29126,2,15,15,601
29127,2,4,4,654
29128,2,15,15,586
29129,2,15,15,672
29130,2,15,15,678
29131,2,15,15,693
29132,2,15,15,667
29133,2,15,15,663
29134,2,15,15,123
29135,2,15,15,687
29136,2,15,15,680
29137,2,15,15,679
29138,2,15,15,676
29139,2,15,15,683
29140,2,15,15,171
29141,2,15,15,531
29142,2,15,15,571
29143,2,15,15,685
29144,2,15,15,643
29145,2,15,15,690
29146,2,15,15,678
29147,2,15,15,689
29148,2,15,15,681
29149,2,39,41,684
29150,2,15,15,657
29151,2,15,15,686
29152,2,15,15,669
29153,2,15,15,253
29154,2,15,15,656
29155,2,15,15,573
29156,2,15,15,579
29157,2,15,15,692
29158,2,15,15,689
29159,2,15,15,680
29160,2,15,15,634
29161,2,41,15,432
29162,2,15,15,675
29163,2,15,15,524
29164,2,15,15,676
29165,2,15,15,626
29166,2,15,15,694
29167,2,39,39,672
29168,2,15,15,680
29169,2,4,4,594
29170,2,15,15,674
29171,2,15,15,687
29172,2,15,15,671
29173,2,15,15,684
29174,2,15,15,682
29175,2,15,15,671
29176,2,15,15,679
29177,2,21,21,548
29178,2,15,15,494
29179,2,15,15,686
29180,2,15,15,691
29181,2,15,15,676
29182,2,15,15,647
29183,2,15,15,639
29184,2,4,4,516
29185,2,15,15,670
29186,2,15,15,661
29187,2,4,4,449
29188,2,15,15,688
29189,2,15,15,643
29190,2,21,15,486
29191,2,15,15,689
29192,2,15,15,589
29193,2,15,15,661
29194,2,15,15,684
29195,2,15,15,661
29196,2,15,15,663
29197,2,15,15,645
29198,2,12,12,571
29199,2,15,15,644
29200,2,15,15,693
29201,2,15,15,668
29202,2,15,15,681
29203,2,4,4,100
29204,2,15,15,684
29205,2,15,15,547
29206,2,15,15,348
29207,2,15,15,604
29208,2,41,41,690
29209,2,4,4,2
29210,2,15,15,564
29211,2,15,15,661
29212,2,15,15,682
29213,2,15,15,684
29214,2,15,15,682
29215,2,15,15,676
29216,2,15,15,682
29217,2,15,15,631
29218,2,15,15,619
29219,2,15,15,500
29220,2,4,4,641
29221,2,15,15,688
29222,2,15,15,588
29223,2,15,15,682
29224,2,15,15,301
29225,2,15,15,682
29226,2,15,15,688
29227,2,15,15,673
29228,2,24,24,626
29229,2,15,15,548
29230,2,15,15,629
29231,2,15,15,681
29232,2,15,15,689
29233,2,15,15,691
29234,2,21,15,675
29235,2,15,15,585
29236,2,15,15,673
29237,2,21,21,657
29238,2,15,15,666
29239,2,39,15,646
29240,2,21,21,478
29241,2,15,15,665
29242,2,4,4,587
29243,2,15,15,660
29244,2,15,15,685
29245,2,21,21,510
29246,2,15,15,655
29247,2,15,15,457
29248,2,15,15,680
29249,2,15,15,603
29250,2,15,15,680
29251,2,15,15,673
29252,2,15,15,686
29253,2,15,15,565
29254,2,21,15,660
29255,2,15,15,652
29256,2,15,15,684
29257,2,15,15,569
29258,2,15,15,690
29259,2,15,15,686
29260,2,15,15,458
29261,2,15,15,695
29262,2,15,15,485
29263,2,15,15,684
29264,2,9,9,667
29265,2,15,15,495
29266,2,15,15,687
29267,2,15,15,451
29268,2,15,15,679
29269,2,15,15,613
29270,2,15,15,300
29271,2,15,15,687
29272,2,15,15,694
29273,2,15,15,691
29274,2,15,15,681
29275,2,15,15,689
29276,2,15,15,688
29277,2,4,4,216
29278,2,15,15,625
29279,2,15,15,676
29280,2,15,15,424
29281,2,15,15,668
29282,2,15,15,689
29283,2,20,15,195
29284,2,15,15,677
29285,2,15,15,596
29286,2,15,15,153
29287,2,15,15,84
29288,2,15,15,623
29289,2,15,15,390
29290,2,15,15,576
29291,2,15,15,692
29292,2,39,39,689
29293,2,15,15,690
29294,2,15,15,616
29295,2,15,15,690
29296,2,15,15,556
29297,2,15,15,582
29298,2,15,15,680
29299,2,15,15,688
29300,2,15,15,684
29301,2,15,15,400
29302,2,15,15,663
29303,2,41,41,681
29304,2,15,15,596
29305,2,15,15,686
29306,2,15,15,661
29307,2,15,15,616
29308,2,15,15,689
29309,2,15,15,607
29310,2,15,15,655
29311,2,15,15,665
29312,2,15,15,636
29313,2,15,15,666
29314,2,15,15,644
29315,2,15,15,668
29316,2,15,15,676
29317,2,15,15,674
29318,2,15,15,620
29319,2,15,15,690
29320,2,15,15,289
29321,2,15,15,550
29322,2,15,15,668
29323,2,3,3,615
29324,2,15,15,665
29325,2,15,15,196
29326,2,15,15,659
29327,2,15,15,686
29328,2,15,15,529
29329,2,15,15,658
29330,2,15,15,674
29331,2,15,15,685
29332,2,15,15,455
29333,2,15,15,685
29334,2,15,15,686
29335,2,15,15,681
29336,2,15,15,598
29337,2,15,15,482
29338,2,15,15,340
29339,2,15,15,682
29340,2,15,15,668
29341,2,15,15,648
29342,2,15,15,280
29343,2,15,15,657
29344,2,15,15,98
29345,2,15,15,677
29346,2,15,15,636
29347,2,15,15,686
29348,2,15,15,642
29349,2,15,15,627
29350,2,15,15,596
29351,2,15,15,666
29352,2,21,15,685
29353,2,15,15,665
29354,2,15,15,690
29355,2,15,15,428
29356,2,15,15,662
29357,2,15,15,677
29358,2,15,15,589
29359,2,15,15,615
29360,2,15,4,681
29361,2,15,15,403
29362,2,15,15,643
29363,2,15,15,687
29364,2,15,15,684
29365,2,15,15,661
29366,2,4,4,32
29367,2,15,15,687
29368,2,15,15,688
29369,2,15,15,651
29370,2,15,15,683
29371,2,15,15,668
29372,2,4,4,663
29373,2,15,15,690
29374,2,15,15,689
29375,2,15,15,681
29376,2,15,15,669
29377,2,41,41,681
29378,2,15,15,675
29379,2,15,15,223
29380,2,3,3,20
29381,2,15,15,687
29382,2,15,15,654
29383,2,15,15,685
29384,2,15,15,629
29385,2,15,15,600
29386,2,15,15,689
29387,2,15,15,681
29388,2,15,15,668
29389,2,15,15,31
29390,2,15,15,537
29391,2,15,15,644
29392,2,15,15,674
29393,2,15,15,353
29394,2,15,15,631
29395,2,15,15,26
29396,2,15,15,612
29397,2,15,15,454
29398,2,15,15,587
29399,2,15,15,104
29400,2,15,15,677
29401,2,15,15,689
29402,2,15,15,686
29403,2,15,15,683
29404,2,15,15,678
29405,2,15,15,576
29406,2,15,15,688
29407,2,15,15,682
29408,2,15,15,472
29409,2,15,15,622
29410,2,15,15,684
29411,2,15,15,686
29412,2,15,15,661
29413,2,15,15,676
29414,2,15,15,509
29415,2,15,15,679
29416,2,15,15,678
29417,2,15,15,175
29418,2,15,15,671
29419,2,15,15,667
29420,2,15,15,685
29421,2,15,15,687
29422,2,15,15,651
29423,2,15,15,683
29424,2,15,15,418
29425,2,15,15,681
29426,2,15,15,468
29427,2,15,15,621
29428,2,15,15,419
29429,2,15,15,678
29430,2,15,15,356
29431,2,15,15,680
29432,2,15,15,689
29433,2,15,15,685
29434,2,15,15,692
29435,2,39,39,568
29436,2,15,15,632
29437,2,15,15,684
29438,2,15,15,663
29439,2,15,15,676
29440,2,15,15,680
29441,2,15,15,637
29442,2,15,15,684
29443,2,15,15,643
29444,2,15,15,130
29445,2,39,39,679
29446,2,15,15,667
29447,2,4,4,647
29448,2,41,41,680
29449,2,15,15,684
29450,2,15,15,683
29451,2,15,15,680
29452,2,15,15,688
29453,2,15,15,674
29454,2,15,15,681
29455,2,4,4,591
29456,2,15,15,210
29457,2,15,15,385
29458,2,15,15,616
29459,2,15,15,669
29460,2,15,15,555
29461,2,39,39,684
29462,2,15,15,685
29463,2,15,15,670
29464,2,15,4,518
29465,2,15,15,512
29466,2,15,15,229
29467,2,15,15,679
29468,2,15,15,667
29469,2,15,15,678
29470,2,21,15,630
29471,2,15,15,690
29472,2,15,15,687
29473,2,15,15,493
29474,2,15,15,679
29475,2,15,15,690
29476,2,15,15,607
29477,2,15,15,119
29478,2,15,15,683
29479,2,15,15,680
29480,2,15,15,606
29481,2,15,15,675
29482,2,15,15,687
29483,2,15,15,578
29484,2,15,15,694
29485,2,15,15,657
29486,2,15,15,560
29487,2,15,15,674
29488,2,15,15,639
29489,2,15,15,628
29490,2,15,15,683
29491,2,15,15,687
29492,2,15,15,685
29493,2,15,15,648
29494,2,21,15,686
29495,2,15,15,664
29496,2,15,15,629
29497,2,15,15,619
29498,2,15,15,581
29499,2,15,15,668
29500,2,15,15,567
29501,2,15,15,684
29502,2,15,15,688
29503,2,15,15,660
29504,2,39,39,674
29505,2,15,15,681
29506,2,15,15,615
29507,2,15,15,678
29508,2,15,15,681
29509,2,15,15,674
29510,2,15,15,681
29511,2,15,15,677
29512,2,15,15,657
29513,2,15,15,507
29514,2,15,15,682
29515,2,15,15,151
29516,2,15,15,666
29517,2,21,21,550
29518,2,15,15,673
29519,2,15,15,182
29520,2,15,15,608
29521,2,39,39,667
29522,2,15,15,686
29523,2,15,15,676
29524,2,15,15,670
29525,2,15,15,682
29526,2,15,15,645
29527,2,4,4,401
29528,2,15,15,634
29529,2,15,15,430
29530,2,15,15,530
29531,2,21,15,204
29532,2,15,15,599
29533,2,15,15,666
29534,2,15,15,671
29535,2,15,15,664
29536,2,15,15,671
29537,2,15,4,638
29538,2,15,15,670
29539,2,15,15,688
29540,2,15,15,636
29541,2,15,15,665
29542,2,15,15,681
29543,2,15,15,421
29544,2,39,39,684
29545,2,15,15,685
29546,2,15,15,683
29547,2,15,15,681
29548,2,15,15,679
29549,2,15,15,692
29550,2,15,15,664
29551,2,15,15,621
29552,2,15,15,684
29553,2,41,41,678
29554,2,15,15,690
29555,2,15,15,671
29556,2,15,15,629
29557,2,15,15,676
29558,2,15,15,549
29559,2,15,15,686
29560,2,15,15,653
29561,2,15,15,689
29562,2,4,4,494
29563,2,15,15,574
29564,2,15,15,643
29565,2,15,15,607
29566,2,15,15,237
29567,2,15,15,676
29568,2,15,15,675
29569,2,15,15,634
29570,2,15,15,604
29571,2,15,15,678
29572,2,15,15,687
29573,2,15,15,491
29574,2,15,15,591
29575,2,15,15,663
29576,2,15,15,684
29577,2,15,15,85
29578,2,15,15,626
29579,2,15,15,682
29580,2,15,15,620
29581,2,15,15,609
29582,2,15,15,684
29583,2,15,15,573
29584,2,15,15,224
29585,2,15,15,689
29586,2,15,15,538
29587,2,15,15,682
29588,2,15,15,664
29589,2,15,15,671
29590,2,15,15,611
29591,2,15,15,683
29592,2,15,15,533
29593,2,15,15,686
29594,2,15,15,694
29595,2,41,41,678
29596,2,15,15,692
29597,2,15,15,678
29598,2,15,15,485
29599,2,15,15,689
29600,2,15,15,686
29601,2,15,15,685
29602,2,15,15,690
29603,2,15,15,685
29604,2,15,15,675
29605,2,15,15,472
29606,2,15,15,421
29607,2,15,15,686
29608,2,15,15,580
29609,2,15,15,672
29610,2,15,15,535
29611,2,15,15,679
