id,class_cvp,class_2025,stable_20_,n_matches
30173,2,15,15,702
30174,2,15,15,702
30175,2,15,15,702
30176,2,15,15,702
30177,2,15,15,702
30178,2,15,15,702
30179,2,15,15,702
30180,2,15,15,702
30181,2,15,15,702
30182,2,15,15,702
30183,2,15,15,702
30184,2,15,15,702
30185,2,15,15,702
30186,2,15,15,702
30187,2,15,15,702
30188,2,15,15,702
30189,2,15,15,702
30190,2,15,15,702
30191,2,15,15,702
30192,2,15,15,702
30193,2,15,15,702
30194,2,15,15,702
30195,2,15,15,702
30196,2,15,15,702
30197,2,15,15,702
30198,2,15,15,702
30199,2,15,15,702
30200,2,15,15,702
30201,2,15,4,702
30202,2,39,15,702
30203,2,15,21,702
30204,2,15,15,702
30205,2,15,15,702
30206,2,15,15,702
30207,2,15,15,702
30208,2,15,15,702
30209,2,15,15,702
30210,2,15,15,702
30211,2,15,15,702
30212,2,15,15,702
30213,2,15,15,702
30214,2,15,15,702
30215,2,15,15,702
30216,2,15,15,702
30217,2,15,15,702
30218,2,15,15,702
30219,2,15,15,702
30220,2,15,15,702
30221,2,15,15,702
30222,2,15,15,702
30223,2,15,15,702
30224,2,15,15,702
30225,2,15,15,702
30226,2,15,15,702
30227,2,15,15,702
30228,2,15,15,702
30229,2,15,15,702
30230,2,15,15,702
30231,2,15,15,702
30232,2,15,15,702
30233,2,15,15,702
30234,2,15,15,702
30235,2,15,15,702
30236,2,15,15,702
30237,2,15,15,702
30238,2,15,15,702
30239,2,15,15,702
30240,2,15,15,702
30241,2,15,15,702
30242,2,4,15,702
30243,2,15,4,702
30244,2,15,15,702
30245,2,4,4,702
30246,2,4,4,702
30247,2,15,15,702
30248,2,39,15,702
30249,2,15,15,702
30250,2,15,15,702
30251,2,15,15,702
30252,2,15,15,702
30253,2,15,15,702
30254,2,4,15,702
30255,2,15,15,702
30256,2,15,15,702
30257,2,15,15,702
30258,2,15,15,702
30259,2,15,15,702
30260,2,15,15,702
30261,2,15,15,702
30262,2,15,15,702
30263,2,15,15,702
30264,2,15,15,702
30265,2,21,15,702
30266,2,15,15,702
30267,2,15,15,702
30268,2,15,3,702
30269,2,15,15,702
30270,2,15,15,702
30271,2,15,15,702
30272,2,15,15,702
30273,2,15,15,702
30274,2,15,15,702
30275,2,15,15,702
30276,2,15,15,702
30277,2,15,15,702
30278,2,15,15,702
30279,2,15,15,702
30280,2,15,15,702
30281,2,15,15,702
30282,2,15,15,702
30283,2,15,15,702
30284,2,4,4,702
30285,2,15,15,702
30286,2,15,15,702
30287,2,15,15,702
30288,2,15,15,702
30289,2,15,15,702
30290,2,15,15,702
30291,2,15,15,702
30292,2,15,15,702
30293,2,15,15,702
30294,2,15,15,702
30295,2,15,15,702
30296,2,15,15,702
30297,2,15,15,702
30298,2,21,15,702
30299,2,39,39,702
30300,2,15,15,702
30301,2,15,15,702
30302,2,15,15,702
30303,2,15,15,702
30304,2,15,15,702
30305,2,15,15,702
30306,2,15,15,702
30307,2,15,15,702
30308,2,15,15,702
30309,2,15,15,702
30310,2,15,15,702
30311,2,15,15,702
30312,2,15,15,702
30313,2,15,15,702
30314,2,15,15,702
30315,2,15,15,702
30316,2,15,15,702
30317,2,15,15,702
30318,2,15,15,702
30319,2,15,15,702
30320,2,15,15,702
30321,2,15,15,702
30322,2,4,4,702
30323,2,15,15,702
30324,2,4,4,702
30325,2,15,15,702
30326,2,15,15,702
30327,2,15,15,702
30328,2,15,15,702
30329,2,15,15,702
30330,2,15,15,702
30331,2,15,15,702
30332,2,15,15,702
30333,2,15,4,702
30334,2,15,15,702
30335,2,15,15,702
30336,2,15,15,702
30337,2,15,15,702
30338,2,15,15,702
30339,2,15,15,702
30340,2,15,15,702
30341,2,15,15,702
30342,2,15,15,702
30343,2,4,15,702
30344,2,15,15,702
30345,2,15,15,702
30346,2,15,15,702
30347,2,15,15,702
30348,2,15,15,702
30349,2,15,15,702
30350,2,15,15,702
30351,2,15,15,702
30352,2,15,15,702
30353,2,15,15,702
30354,2,15,15,702
30355,2,4,4,702
30356,2,15,15,702
30357,2,15,15,702
30358,2,15,15,702
30359,2,3,15,702
30360,2,15,15,702
30361,2,15,15,702
30362,2,15,15,702
30363,2,15,15,702
30364,2,15,15,702
30365,2,15,15,702
30366,2,15,15,702
30367,2,15,15,702
30368,2,15,15,702
30369,2,4,4,702
30370,2,15,15,702
30371,2,15,15,702
30372,2,15,15,702
30373,2,15,15,702
30374,2,15,15,702
30375,2,15,15,702
30376,2,15,15,702
30377,2,15,15,702
30378,2,15,15,702
30379,2,15,15,702
30380,2,15,15,702
30381,2,15,15,702
30382,2,15,15,702
30383,2,15,15,702
30384,2,15,15,702
30385,2,15,15,702
30386,2,15,15,702
30387,2,15,15,702
30388,2,15,15,702
30389,2,15,15,702
30390,2,15,15,702
30391,2,15,15,702
30392,2,15,15,702
30393,2,15,15,702
30394,2,15,15,702
30395,2,15,15,702
30396,2,15,15,702
30397,2,15,15,702
30398,2,15,15,702
30399,2,15,15,702
30400,2,15,15,702
30401,2,15,15,702
30402,2,15,15,702
30403,2,15,15,702
30404,2,15,15,702
30405,2,15,15,702
30406,2,15,15,702
30407,2,15,15,702
30408,2,15,15,702
30409,2,15,15,702
30410,2,4,4,702
30411,2,15,15,702
30412,2,15,15,702
30413,2,15,15,702
30414,2,15,15,702
30415,2,15,15,702
30416,2,15,15,702
30417,2,15,15,702
30418,2,15,15,702
30419,2,15,15,702
30420,2,15,15,702
30421,2,15,15,702
30422,2,4,4,702
30423,2,15,15,702
30424,2,15,15,702
30425,2,15,15,702
30426,2,15,15,702
30427,2,15,15,702
30428,2,15,15,702
30429,2,15,15,702
30430,2,15,15,702
30431,2,15,15,702
30432,2,15,15,702
30433,2,15,15,702
30434,2,15,15,702
30435,2,15,15,702
30436,2,15,4,702
30437,2,15,15,702
30438,2,15,15,702
30439,2,3,3,702
30440,2,15,15,702
30441,2,15,15,702
30442,2,15,15,702
30443,2,15,15,702
30444,2,15,15,702
30445,2,15,15,702
30446,2,15,15,702
30447,2,15,15,702
30448,2,15,15,702
30449,2,15,15,702
30450,2,15,4,702
30451,2,15,15,702
30452,2,15,15,702
30453,2,15,15,702
30454,2,21,15,702
30455,2,15,15,702
30456,2,15,15,702
30457,2,15,15,702
30458,2,15,15,702
30459,2,15,15,702
30460,2,15,15,702
30461,2,15,15,702
30462,2,15,15,702
30463,2,15,15,702
30464,2,15,15,702
30465,2,15,15,702
30466,2,15,15,702
30467,2,15,15,702
30468,2,15,15,702
30469,2,15,15,702
30470,2,15,15,702
30471,2,15,15,702
30472,2,15,15,702
30473,2,15,15,702
30474,2,15,15,702
30475,2,15,15,702
30476,2,15,15,702
30477,2,15,15,702
30478,2,15,15,702
30479,2,15,15,702
30480,2,15,15,702
30481,2,15,15,702
30482,2,4,4,702
30483,2,15,15,702
30484,2,21,21,702
30485,2,15,15,702
30486,2,15,15,702
30487,2,15,15,702
30488,2,15,15,702
30489,2,15,15,702
30490,2,15,15,702
30491,2,4,4,702
30492,2,15,15,702
30493,2,15,15,702
30494,2,15,15,702
30495,2,15,12,702
30496,2,21,15,702
30497,2,15,15,702
30498,2,21,21,702
30499,2,15,15,702
30500,2,15,15,702
30501,2,15,15,702
30502,2,15,15,702
30503,2,15,15,702
30504,2,15,15,702
30505,2,4,15,702
30506,2,15,15,702
30507,2,15,15,702
30508,2,15,15,702
30509,2,15,15,702
30510,2,15,15,702
30511,2,15,15,702
30512,2,15,15,702
30513,2,15,15,702
30514,2,15,15,702
30515,2,15,15,702
30516,2,15,15,702
30517,2,15,15,702
30518,2,15,15,702
30519,2,15,15,702
30520,2,15,15,702
30521,2,15,15,702
30522,2,15,15,702
30523,2,15,15,702
30524,2,15,15,702
30525,2,4,15,702
30526,2,12,15,702
30527,2,15,15,702
30528,2,15,15,702
30529,2,15,15,702
30530,2,15,15,702
30531,2,15,15,702
30532,2,15,15,702
30533,2,15,15,702
30534,2,15,15,702
30535,2,15,15,702
30536,2,15,15,702
30537,2,15,15,702
30538,2,15,15,702
30539,2,15,15,702
30540,2,15,15,702
30541,2,41,41,702
30542,2,15,15,702
30543,2,15,15,702
30544,2,15,15,702
30545,2,15,15,702
30546,2,15,15,702
30547,2,15,15,702
30548,2,15,15,702
30549,2,15,15,702
30550,2,15,15,702
30551,2,15,15,702
30552,2,15,15,702
30553,2,15,15,702
30554,2,15,15,702
30555,2,15,15,702
30556,2,15,15,702
30557,2,15,15,702
30558,2,15,15,702
30559,2,15,15,702
30560,2,15,15,702
30561,2,15,15,702
30562,2,15,15,702
30563,2,15,15,702
30564,2,15,15,702
30565,2,15,15,702
30566,2,9,9,702
30567,2,15,15,702
30568,2,15,15,702
30569,2,15,15,702
30570,2,15,15,702
30571,2,15,15,702
30572,2,15,15,702
30573,2,15,15,702
30574,2,15,15,702
30575,2,15,15,702
30576,2,15,15,702
30577,2,15,15,702
30578,2,15,15,702
30579,2,15,15,702
30580,2,4,4,702
30581,2,39,4,702
30582,2,15,15,702
30583,2,4,4,702
30584,2,15,15,702
30585,2,15,15,702
30586,2,15,15,702
30587,2,15,15,702
30588,2,15,15,702
30589,2,15,15,702
30590,2,4,4,702
30591,2,15,15,702
30592,2,15,15,702
30593,2,15,15,702
30594,2,15,15,702
30595,2,15,15,702
30596,2,15,15,702
30597,2,15,15,702
30598,2,15,15,702
30599,2,15,15,702
30600,2,15,15,702
30601,2,15,15,702
30602,2,15,15,702
30603,2,15,15,702
30604,2,15,15,702
30605,2,15,15,702
30606,2,15,15,702
30607,2,15,15,702
30608,2,15,15,702
30609,2,15,15,702
30610,2,15,15,702
30611,2,15,15,702
30612,2,15,15,702
30613,2,15,15,702
30614,2,15,15,702
30615,2,15,15,702
30616,2,15,15,702
30617,2,15,15,702
30618,2,15,15,702
30619,2,15,15,702
30620,2,15,15,702
30621,2,15,15,702
30622,2,15,15,702
30623,2,15,4,702
30624,2,15,15,702
30625,2,15,15,702
30626,2,3,3,702
30627,2,15,15,702
30628,2,15,15,702
30629,2,15,15,702
30630,2,15,12,702
30631,2,15,15,702
30632,2,39,39,702
30633,2,15,4,702
30634,2,15,15,702
30635,2,15,15,702
30636,2,15,15,702
30637,2,15,15,702
30638,2,15,15,702
30639,2,15,15,702
30640,2,15,15,702
30641,2,15,15,702
30642,2,15,15,702
30643,2,15,15,702
30644,2,15,15,702
30645,2,15,15,702
30646,2,15,15,702
30647,2,15,15,702
30648,2,15,15,702
30649,2,15,15,702
30650,2,15,15,702
30651,2,15,15,702
30652,2,15,15,702
30653,2,15,15,702
30654,2,15,15,702
30655,2,15,15,702
30656,2,15,15,702
30657,2,15,15,702
30658,2,15,15,702
30659,2,15,15,702
30660,2,15,15,702
30661,2,15,15,702
30662,2,3,3,702
30663,2,15,15,702
30664,2,15,4,702
30665,2,15,15,702
30666,2,15,15,702
30667,2,15,15,702
30668,2,15,15,702
30669,2,15,15,702
30670,2,4,4,702
30671,2,15,15,702
30672,2,15,15,702
30673,2,15,15,702
30674,2,15,15,702
30675,2,15,15,702
30676,2,15,15,702
30677,2,15,15,702
30678,2,15,15,702
30679,2,15,15,702
30680,2,15,15,702
30681,2,15,15,702
30682,2,15,15,702
30683,2,15,15,702
30684,2,15,15,702
30685,2,21,15,702
30686,2,15,15,702
30687,2,15,15,702
30688,2,15,15,702
30689,2,15,15,702
30690,2,15,15,702
30691,2,15,15,702
30692,2,15,15,702
30693,2,15,21,702
30694,2,4,4,702
30695,2,15,15,702
30696,2,15,15,702
30697,2,15,15,702
30698,2,15,15,702
30699,2,15,15,702
30700,2,15,15,702
30701,2,15,15,702
30702,2,15,15,702
30703,2,15,15,702
30704,2,15,15,702
30705,2,15,15,702
30706,2,15,15,702
30707,2,15,15,702
30708,2,15,15,702
30709,2,15,15,702
30710,2,15,15,702
30711,2,15,15,702
30712,2,4,4,702
30713,2,15,15,702
30714,2,15,15,702
30715,2,15,15,702
30716,2,15,15,702
30717,2,15,15,702
30718,2,4,4,702
30719,2,15,15,702
30720,2,15,15,702
30721,2,4,4,702
30722,2,15,15,702
30723,2,15,15,702
30724,2,15,15,702
30725,2,15,15,702
30726,2,15,15,702
30727,2,15,15,702
30728,2,15,15,702
30729,2,15,15,702
30730,2,15,15,702
30731,2,15,15,702
30732,2,15,15,702
30733,2,15,15,702
30734,2,15,15,702
30735,2,15,15,702
30736,2,15,15,702
30737,2,4,4,702
30738,2,15,15,702
30739,2,15,15,702
30740,2,15,15,702
30741,2,15,15,702
30742,2,15,15,702
30743,2,15,15,702
30744,2,15,15,702
30745,2,15,15,702
30746,2,4,4,702
30747,2,15,15,702
30748,2,3,3,702
30749,2,15,15,702
30750,2,15,15,702
30751,2,15,15,702
30752,2,15,15,702
30753,2,15,15,702
30754,2,15,15,702
30755,2,4,4,702
30756,2,15,15,702
30757,2,15,15,702
30758,2,15,15,702
30759,2,15,15,702
30760,2,4,4,702
30761,2,15,15,702
30762,2,15,15,702
30763,2,15,15,702
30764,2,15,15,702
30765,2,15,15,702
30766,2,15,15,702
30767,2,15,15,702
30768,2,15,15,702
30769,2,15,15,702
30770,2,15,15,702
30771,2,15,15,702
30772,2,4,4,702
30773,2,15,15,702
30774,2,15,15,702
30775,2,15,15,702
30776,2,15,15,702
30777,2,15,15,702
30778,2,15,15,702
30779,2,15,15,702
30780,2,15,15,702
30781,2,15,15,702
30782,2,15,15,702
30783,2,15,15,702
30784,2,15,15,702
30785,2,15,15,702
30786,2,15,15,702
30787,2,15,15,702
30788,2,15,15,702
30789,2,15,15,702
30790,2,4,4,702
30791,2,15,15,702
30792,2,15,15,702
30793,2,15,15,702
30794,2,15,15,702
30795,2,15,15,702
30796,2,15,15,702
30797,2,15,15,702
30798,2,15,15,702
30799,2,15,15,702
30800,2,15,15,702
30801,2,21,15,702
30802,2,4,4,702
30803,2,15,15,702
30804,2,15,15,702
30805,2,15,15,702
30806,2,15,15,702
30807,2,15,15,702
30808,2,15,15,702
30809,2,15,15,702
30810,2,15,15,702
30811,2,15,15,702
30812,2,15,15,702
30813,2,15,15,702
30814,2,3,3,702
30815,2,15,15,702
30816,2,15,15,702
30817,2,15,15,702
30818,2,15,15,702
30819,2,15,15,702
30820,2,15,15,702
30821,2,15,15,702
30822,2,15,15,702
30823,2,15,15,702
30824,2,15,15,702
30825,2,15,15,702
30826,2,39,39,702
30827,2,15,15,702
30828,2,20,15,702
30829,2,15,15,702
30830,2,15,15,702
30831,2,15,15,702
30832,2,15,15,702
30833,2,15,15,702
30834,2,15,15,702
30835,2,15,15,702
30836,2,15,15,702
30837,2,15,15,702
30838,2,15,15,702
30839,2,15,15,702
30840,2,15,15,702
30841,2,15,15,702
30842,2,15,15,702
30843,2,15,15,702
30844,2,15,15,702
30845,2,15,15,702
30846,2,15,15,702
30847,2,15,15,702
30848,2,15,15,702
30849,2,15,15,702
30850,2,4,4,702
30851,2,15,15,702
30852,2,15,15,702
30853,2,15,15,702
30854,2,15,15,702
30855,2,15,15,702
30856,2,15,15,702
30857,2,15,15,702
30858,2,15,15,702
30859,2,15,15,702
30860,2,4,4,702
30861,2,15,15,702
30862,2,15,15,702
30863,2,15,15,702
30864,2,15,15,702
30865,2,15,15,702
30866,2,15,15,702
30867,2,15,15,702
30868,2,15,15,702
30869,2,15,15,702
30870,2,15,15,702
30871,2,15,15,702
30872,2,15,15,702
30873,2,15,15,702
30874,2,15,15,702
30875,2,15,15,702
30876,2,15,15,702
30877,2,15,15,702
30878,2,15,15,702
30879,2,15,15,702
30880,2,15,15,702
30881,2,15,15,702
30882,2,15,15,702
30883,2,15,15,702
30884,2,15,15,702
30885,2,15,15,702
30886,2,15,15,702
30887,2,15,15,702
30888,2,15,15,702
30889,2,15,15,702
30890,2,4,4,702
30891,2,15,15,702
30892,2,15,15,702
30893,2,15,15,702
30894,2,15,15,702
30895,2,15,15,702
30896,2,15,15,702
30897,2,15,15,702
30898,2,15,15,702
30899,2,15,15,702
30900,2,15,15,702
30901,2,15,15,702
30902,2,15,15,702
30903,2,15,15,702
30904,2,15,15,702
30905,2,15,15,702
30906,2,15,15,702
30907,2,15,15,702
30908,2,15,15,702
30909,2,15,15,702
30910,2,15,15,702
30911,2,15,15,702
30912,2,15,15,702
30913,2,15,15,702
30914,2,21,15,702
30915,2,15,15,702
30916,2,15,15,702
30917,2,15,15,702
30918,2,15,15,702
30919,2,15,15,702
30920,2,21,15,702
30921,2,15,15,702
30922,2,15,15,702
30923,2,15,15,702
30924,2,15,15,702
30925,2,15,15,702
30926,2,15,15,702
30927,2,15,15,702
30928,2,15,15,702
30929,2,15,15,702
30930,2,21,15,702
30931,2,15,15,702
30932,2,15,15,702
30933,2,15,15,702
30934,2,15,15,702
30935,2,15,15,702
30936,2,15,15,702
30937,2,15,15,702
30938,2,15,15,702
30939,2,21,15,702
30940,2,15,15,702
30941,2,15,15,702
30942,2,15,15,702
30943,2,15,15,702
30944,2,15,15,702
30945,2,15,15,702
30946,2,15,15,702
30947,2,15,15,702
30948,2,15,15,702
30949,2,15,15,702
30950,2,15,15,702
30951,2,15,15,702
30952,2,15,15,702
30953,2,4,4,702
30954,2,15,15,702
30955,2,15,15,702
30956,2,15,15,702
30957,2,15,15,702
30958,2,15,15,702
30959,2,15,15,702
30960,2,9,9,702
30961,2,15,15,702
30962,2,15,15,702
30963,2,15,15,702
30964,2,15,15,702
30965,2,15,15,702
30966,2,15,15,702
30967,2,15,15,702
30968,2,15,15,702
30969,2,15,15,702
30970,2,15,15,702
30971,2,4,4,702
30972,2,15,15,702
30973,2,15,15,702
30974,2,15,15,702
30975,2,15,15,702
30976,2,15,15,702
30977,2,15,15,702
30978,2,15,15,702
30979,2,15,15,702
30980,2,15,15,702
30981,2,4,4,702
30982,2,4,4,702
30983,2,15,15,702
30984,2,4,4,702
30985,2,15,15,702
30986,2,15,15,702
30987,2,15,15,702
30988,2,15,15,702
30989,2,15,15,702
30990,2,15,15,702
30991,2,15,15,702
30992,2,15,15,702
30993,2,15,15,702
30994,2,15,15,702
30995,2,15,15,702
30996,2,15,15,702
30997,2,15,15,702
30998,2,15,15,702
30999,2,15,15,702
31000,2,15,15,702
31001,2,15,15,702
31002,2,15,15,702
31003,2,15,15,702
31004,2,15,15,702
31005,2,15,15,702
31006,2,15,15,702
31007,2,15,15,702
31008,2,15,15,702
31009,2,15,15,702
31010,2,15,15,702
31011,2,15,15,702
31012,2,15,15,702
31013,2,15,15,702
31014,2,15,15,702
31015,2,15,15,702
31016,2,15,15,702
31017,2,15,15,702
31018,2,15,15,702
31019,2,4,4,702
31020,2,15,15,702
31021,2,15,15,702
31022,2,15,15,702
31023,2,15,4,702
31024,2,15,15,702
31025,2,15,15,702
31026,2,15,15,702
31027,2,15,15,702
31028,2,15,15,702
31029,2,15,15,702
31030,2,15,15,702
31031,2,15,15,702
31032,2,11,11,702
31033,2,15,15,702
31034,2,21,15,702
31035,2,15,15,702
31036,2,15,15,702
31037,2,15,15,702
31038,2,15,15,702
31039,2,15,15,702
31040,2,15,15,702
31041,2,15,15,702
31042,2,39,39,702
31043,2,4,4,702
31044,2,4,4,702
31045,2,15,15,702
31046,2,15,15,702
31047,2,15,15,702
31048,2,15,15,702
31049,2,15,21,702
31050,2,15,15,702
31051,2,15,15,702
31052,2,15,15,702
31053,2,15,15,702
31054,2,15,15,702
31055,2,15,15,702
31056,2,15,15,702
31057,2,4,4,702
31058,2,15,15,702
31059,2,15,15,702
31060,2,15,15,702
31061,2,15,15,702
31062,2,21,15,702
31063,2,15,15,702
31064,2,15,15,702
31065,2,15,15,702
31066,2,11,11,702
31067,2,3,3,702
31068,2,15,15,702
31069,2,15,15,702
31070,2,15,15,702
31071,2,15,15,702
31072,2,15,15,702
31073,2,15,15,702
31074,2,15,15,702
31075,2,4,4,702
31076,2,15,15,702
31077,2,15,15,702
31078,2,15,15,702
31079,2,15,15,702
31080,2,15,15,702
31081,2,15,15,702
31082,2,15,15,702
31083,2,15,15,702
31084,2,4,4,702
31085,2,15,15,702
31086,2,15,15,702
31087,2,15,15,702
31088,2,15,15,702
31089,2,3,3,702
31090,2,15,15,702
31091,2,15,15,702
31092,2,15,15,702
31093,2,15,15,702
31094,2,15,15,702
31095,2,15,15,702
31096,2,15,15,702
31097,2,15,15,702
31098,2,15,15,702
31099,2,15,15,702
31100,2,15,15,702
31101,2,15,15,702
31102,2,15,15,702
31103,2,15,15,702
31104,2,15,15,702
31105,2,15,15,702
31106,2,4,4,702
31107,2,15,15,702
31108,2,15,15,702
31109,2,15,15,702
31110,2,15,15,702
31111,2,15,15,702
31112,2,15,15,702
31113,2,15,15,702
31114,2,15,15,702
31115,2,15,15,702
31116,2,41,41,702
31117,2,15,15,702
31118,2,15,15,702
31119,2,15,15,702
31120,2,15,15,702
31121,2,15,15,702
31122,2,15,15,702
31123,2,15,15,702
31124,2,15,15,702
31125,2,15,15,702
31126,2,15,15,702
31127,2,15,15,702
31128,2,15,15,702
31129,2,15,15,702
31130,2,15,15,702
31131,2,4,15,702
31132,2,15,15,702
31133,2,15,15,702
31134,2,15,15,702
31135,2,15,15,702
31136,2,15,15,702
31137,2,15,15,702
31138,2,15,15,702
31139,2,15,15,702
31140,2,15,15,702
31141,2,15,15,702
31142,2,15,15,702
31143,2,15,15,702
31144,2,15,15,702
31145,2,15,15,702
31146,2,15,15,702
31147,2,15,15,702
31148,2,15,15,702
31149,2,3,3,702
31150,2,15,15,702
31151,2,15,15,702
31152,2,15,15,702
31153,2,15,15,702
31154,2,15,15,702
31155,2,15,15,702
31156,2,15,15,702
31157,2,15,15,702
31158,2,15,15,702
31159,2,15,15,702
31160,2,4,4,702
31161,2,15,15,702
31162,2,15,15,702
31163,2,15,15,702
31164,2,15,15,702
31165,2,15,15,702
31166,2,15,15,702
31167,2,15,15,702
31168,2,15,15,702
31169,2,15,15,702
31170,2,15,15,702
31171,2,15,15,702
31172,2,15,15,702
31173,2,15,15,702
31174,2,15,15,702
31175,2,15,15,702
31176,2,15,15,702
31177,2,15,15,702
31178,2,15,15,702
31179,2,11,11,702
31180,2,15,15,702
31181,2,15,15,702
31182,2,21,15,702
31183,2,15,15,702
31184,2,15,15,702
31185,2,15,15,702
31186,2,15,15,702
31187,2,15,15,702
31188,2,15,15,702
31189,2,15,15,702
31190,2,15,15,702
31191,2,15,15,702
31192,2,15,15,702
31193,2,15,15,702
31194,2,15,15,702
31195,2,15,15,702
31196,2,15,15,702
31197,2,15,15,702
31198,2,15,15,702
31199,2,4,4,702
31200,2,15,15,702
31201,2,15,15,702
31202,2,15,15,702
31203,2,12,12,702
31204,2,15,15,702
31205,2,15,15,702
31206,2,15,15,702
31207,2,15,15,702
31208,2,15,15,702
31209,2,15,15,702
31210,2,15,15,702
31211,2,4,4,702
31212,2,15,15,702
31213,2,15,15,702
31214,2,15,15,702
31215,2,15,15,702
31216,2,15,15,702
31217,2,15,15,702
31218,2,15,15,702
31219,2,15,15,702
31220,2,15,15,702
31221,2,15,15,702
31222,2,15,15,702
31223,2,15,15,702
31224,2,15,15,702
31225,2,15,15,702
31226,2,15,15,702
31227,2,15,15,702
31228,2,15,15,702
31229,2,15,15,702
31230,2,4,4,702
31231,2,15,15,702
31232,2,15,15,702
31233,2,15,15,702
31234,2,15,15,702
31235,2,15,4,702
31236,2,15,15,702
31237,2,15,15,702
31238,2,15,15,702
31239,2,15,15,702
31240,2,15,15,702
31241,2,15,15,702
31242,2,4,4,702
31243,2,4,4,702
31244,2,15,15,702
31245,2,15,15,702
31246,2,15,15,702
31247,2,15,15,702
31248,2,15,15,702
31249,2,15,15,702
31250,2,21,15,702
31251,2,41,41,702
31252,2,15,15,702
31253,2,4,4,702
31254,2,3,3,702
31255,2,15,15,702
31256,2,15,15,702
31257,2,15,15,702
31258,2,15,15,702
31259,2,15,15,702
31260,2,15,15,702
31261,2,15,15,702
31262,2,15,15,702
31263,2,15,15,702
31264,2,15,15,702
31265,2,15,15,702
31266,2,15,15,702
31267,2,4,4,702
31268,2,15,15,702
31269,2,15,15,702
31270,2,4,4,702
31271,2,15,15,702
31272,2,15,15,702
31273,2,15,15,702
31274,2,15,15,702
31275,2,15,15,702
31276,2,15,15,702
31277,2,15,15,702
31278,2,15,15,702
31279,2,39,39,702
31280,2,15,15,702
31281,2,15,15,702
31282,2,39,39,702
31283,2,3,3,702
31284,2,15,15,702
31285,2,15,15,702
31286,2,15,15,702
31287,2,15,15,702
31288,2,15,15,702
31289,2,15,15,702
31290,2,15,15,702
31291,2,15,4,702
31292,2,15,15,702
31293,2,15,15,702
31294,2,15,15,702
31295,2,15,15,702
31296,2,15,15,702
31297,2,15,15,702
31298,2,15,15,702
31299,2,15,15,702
31300,2,15,15,702
31301,2,15,15,702
31302,2,21,15,702
31303,2,15,15,702
31304,2,15,15,702
31305,2,15,15,702
31306,2,15,15,702
31307,2,15,15,702
31308,2,15,15,702
31309,2,15,15,702
31310,2,15,15,702
31311,2,15,15,702
31312,2,15,15,702
31313,2,15,15,702
31314,2,15,15,702
31315,2,4,4,702
31316,2,15,15,702
31317,2,15,15,702
31318,2,15,15,702
31319,2,15,15,702
31320,2,15,15,702
31321,2,15,15,702
31322,2,15,15,702
31323,2,15,15,702
31324,2,15,15,702
31325,2,15,15,702
31326,2,3,3,702
31327,2,15,15,702
31328,2,15,15,702
31329,2,15,15,702
31330,2,15,15,702
31331,2,15,15,702
31332,2,15,15,702
31333,2,15,15,702
31334,2,15,15,702
31335,2,15,15,702
31336,2,15,15,702
31337,2,15,15,702
31338,2,15,15,702
31339,2,4,4,702
31340,2,15,15,702
31341,2,15,15,702
31342,2,15,15,702
31343,2,15,15,702
31344,2,15,15,702
31345,2,15,15,702
31346,2,15,15,702
31347,2,15,15,702
31348,2,15,15,702
31349,2,15,15,702
31350,2,15,15,702
31351,2,15,15,702
31352,2,15,15,702
31353,2,3,3,702
31354,2,21,15,702
31355,2,15,15,702
31356,2,15,15,702
31357,2,15,15,702
31358,2,15,15,702
31359,2,15,15,702
31360,2,15,15,702
31361,2,15,15,702
31362,2,15,15,702
31363,2,15,15,702
31364,2,15,15,702
31365,2,15,15,702
31366,2,15,15,702
31367,2,15,15,702
31368,2,15,15,702
31369,2,15,15,702
31370,2,15,15,702
31371,2,15,15,702
31372,2,15,15,702
31373,2,4,4,702
31374,2,15,15,702
31375,2,15,15,702
31376,2,41,41,702
31377,2,21,15,702
31378,2,15,15,702
31379,2,15,15,702
31380,2,15,15,702
31381,2,15,15,702
31382,2,15,15,702
31383,2,15,15,702
31384,2,15,15,702
31385,2,15,15,702
31386,2,15,15,702
31387,2,15,15,702
31388,2,15,15,702
31389,2,15,15,702
31390,2,15,15,702
31391,2,15,15,702
31392,2,15,15,702
31393,2,15,15,702
31394,2,15,15,702
31395,2,15,15,702
31396,2,21,21,702
31397,2,15,15,702
31398,2,15,15,702
31399,2,15,15,702
31400,2,15,15,702
31401,2,15,15,702
31402,2,15,15,702
31403,2,4,4,702
31404,2,15,15,702
31405,2,4,4,702
31406,2,15,15,702
31407,2,15,15,702
31408,2,15,15,702
31409,2,15,15,702
31410,2,15,15,702
31411,2,15,15,702
31412,2,15,15,702
31413,2,15,15,702
31414,2,15,15,702
31415,2,15,15,702
31416,2,15,15,702
31417,2,12,12,702
31418,2,4,15,702
31419,2,15,15,702
31420,2,21,21,702
31421,2,15,15,702
31422,2,15,15,702
31423,2,15,15,702
31424,2,15,15,702
31425,2,15,15,702
31426,2,15,15,702
31427,2,15,15,702
31428,2,15,15,702
31429,2,15,15,702
31430,2,15,15,702
31431,2,4,4,702
31432,2,15,15,702
31433,2,15,15,702
31434,2,15,15,702
31435,2,15,15,702
31436,2,15,15,702
31437,2,15,15,702
31438,2,15,15,702
31439,2,15,15,702
31440,2,15,15,702
31441,2,15,15,702
31442,2,15,15,702
