id,class_cvp,class_2025,stable_20_,n_matches_sem_limiar,max_similaridade,melhor_TARGET_FID
36838,2,15,15,702,2025.0,year
36839,2,15,15,702,2025.0,year
36840,2,15,15,702,2025.0,year
36841,2,12,12,702,2025.0,year
36842,2,15,15,702,2025.0,year
36843,2,15,15,702,2025.0,year
36844,2,15,15,702,2025.0,year
36845,2,15,15,702,2025.0,year
36846,2,15,15,702,2025.0,year
36847,2,15,15,702,2025.0,year
36848,2,15,15,702,2025.0,year
36849,2,15,15,702,2025.0,year
36850,2,15,15,702,2025.0,year
36851,2,15,15,702,2025.0,year
36852,2,15,15,702,2025.0,year
36853,2,41,41,702,2025.0,year
36854,2,15,15,702,2025.0,year
36855,2,15,15,702,2025.0,year
36856,2,15,15,702,2025.0,year
36857,2,15,15,702,2025.0,year
36858,2,15,15,702,2025.0,year
36859,2,15,15,702,2025.0,year
36860,2,15,15,702,2025.0,year
36861,2,15,15,702,2025.0,year
36862,2,15,15,702,2025.0,year
36863,2,15,15,702,2025.0,year
36864,2,15,15,702,2025.0,year
36865,2,15,15,702,2025.0,year
36866,2,15,15,702,2025.0,year
36867,2,15,15,702,2025.0,year
36868,2,15,15,702,2025.0,year
36869,2,15,15,702,2025.0,year
36870,2,15,15,702,2025.0,year
36871,2,41,41,702,2025.0,year
36872,2,15,15,702,2025.0,year
36873,2,4,4,702,2025.0,year
36874,2,15,15,702,2025.0,year
36875,2,15,15,702,2025.0,year
36876,2,15,15,702,2025.0,year
36877,2,15,15,702,2025.0,year
36878,2,15,15,702,2025.0,year
36879,2,15,15,702,2025.0,year
36880,2,15,15,702,2025.0,year
36881,2,15,15,702,2025.0,year
36882,2,15,15,702,2025.0,year
36883,2,15,15,702,2025.0,year
36884,2,15,15,702,2025.0,year
36885,2,15,15,702,2025.0,year
36886,2,4,4,702,2025.0,year
36887,2,3,3,702,2025.0,year
36888,2,15,15,702,2025.0,year
36889,2,15,15,702,2025.0,year
36890,2,15,15,702,2025.0,year
36891,2,15,15,702,2025.0,year
36892,2,15,15,702,2025.0,year
36893,2,15,15,702,2025.0,year
36894,2,15,15,702,2025.0,year
36895,2,15,15,702,2025.0,year
36896,2,15,15,702,2025.0,year
36897,2,15,15,702,2025.0,year
36898,2,15,15,702,2025.0,year
36899,2,15,15,702,2025.0,year
36900,2,15,15,702,2025.0,year
36901,2,15,15,702,2025.0,year
36902,2,15,15,702,2025.0,year
36903,2,3,3,702,2025.0,year
36904,2,15,15,702,2025.0,year
36905,2,15,15,702,2025.0,year
36906,2,4,4,702,2025.0,year
36907,2,15,15,702,2025.0,year
36908,2,15,15,702,2025.0,year
36909,2,39,39,702,2025.0,year
36910,2,15,15,702,2025.0,year
36911,2,15,15,702,2025.0,year
36912,2,15,15,702,2025.0,year
36913,2,4,4,702,2025.0,year
36914,2,15,15,702,2025.0,year
36915,2,15,15,702,2025.0,year
36916,2,15,15,702,2025.0,year
36917,2,15,15,702,2025.0,year
36918,2,15,15,702,2025.0,year
36919,2,15,15,702,2025.0,year
36920,2,15,15,702,2025.0,year
36921,2,15,15,702,2025.0,year
36922,2,15,15,702,2025.0,year
36923,2,15,15,702,2025.0,year
36924,2,15,15,702,2025.0,year
36925,2,15,15,702,2025.0,year
36926,2,15,15,702,2025.0,year
36927,2,15,15,702,2025.0,year
36928,2,15,15,702,2025.0,year
36929,2,15,15,702,2025.0,year
36930,2,15,15,702,2025.0,year
36931,2,15,15,702,2025.0,year
36932,2,4,4,702,2025.0,year
36933,2,15,15,702,2025.0,year
36934,2,15,15,702,2025.0,year
36935,2,15,15,702,2025.0,year
36936,2,15,15,702,2025.0,year
36937,2,15,15,702,2025.0,year
36938,2,15,15,702,2025.0,year
36939,2,15,15,702,2025.0,year
36940,2,15,15,702,2025.0,year
36941,2,15,15,702,2025.0,year
36942,2,15,15,702,2025.0,year
36943,2,15,15,702,2025.0,year
36944,2,15,15,702,2025.0,year
36945,2,15,15,702,2025.0,year
36946,2,15,15,702,2025.0,year
36947,2,15,15,702,2025.0,year
36948,2,15,15,702,2025.0,year
36949,2,15,15,702,2025.0,year
36950,2,15,15,702,2025.0,year
36951,2,15,15,702,2025.0,year
36952,2,15,15,702,2025.0,year
36953,2,15,15,702,2025.0,year
36954,2,15,15,702,2025.0,year
36955,2,15,15,702,2025.0,year
36956,2,4,4,702,2025.0,year
36957,2,15,15,702,2025.0,year
36958,2,15,15,702,2025.0,year
36959,2,41,41,702,2025.0,year
36960,2,15,15,702,2025.0,year
36961,2,15,15,702,2025.0,year
36962,2,15,15,702,2025.0,year
36963,2,15,15,702,2025.0,year
36964,2,41,41,702,2025.0,year
36965,2,15,15,702,2025.0,year
36966,2,15,15,702,2025.0,year
36967,2,15,15,702,2025.0,year
36968,2,15,15,702,2025.0,year
36969,2,15,15,702,2025.0,year
36970,2,15,15,702,2025.0,year
36971,2,15,15,702,2025.0,year
36972,2,15,15,702,2025.0,year
36973,2,15,15,702,2025.0,year
36974,2,15,15,702,2025.0,year
36975,2,15,15,702,2025.0,year
36976,2,15,15,702,2025.0,year
36977,2,15,15,702,2025.0,year
36978,2,15,15,702,2025.0,year
36979,2,15,15,702,2025.0,year
36980,2,15,15,702,2025.0,year
36981,2,15,15,702,2025.0,year
36982,2,15,15,702,2025.0,year
36983,2,15,15,702,2025.0,year
36984,2,15,15,702,2025.0,year
36985,2,15,15,702,2025.0,year
36986,2,15,15,702,2025.0,year
36987,2,15,15,702,2025.0,year
36988,2,15,15,702,2025.0,year
36989,2,4,4,702,2025.0,year
36990,2,15,15,702,2025.0,year
36991,2,15,15,702,2025.0,year
36992,2,15,15,702,2025.0,year
36993,2,15,15,702,2025.0,year
36994,2,15,15,702,2025.0,year
36995,2,15,15,702,2025.0,year
36996,2,15,15,702,2025.0,year
36997,2,15,15,702,2025.0,year
36998,2,15,15,702,2025.0,year
36999,2,15,15,702,2025.0,year
37000,2,4,4,702,2025.0,year
37001,2,15,15,702,2025.0,year
37002,2,15,15,702,2025.0,year
37003,2,15,3,702,2025.0,year
37004,2,15,15,702,2025.0,year
37005,2,15,15,702,2025.0,year
37006,2,15,15,702,2025.0,year
37007,2,15,15,702,2025.0,year
37008,2,15,15,702,2025.0,year
37009,2,15,15,702,2025.0,year
37010,2,15,15,702,2025.0,year
37011,2,4,4,702,2025.0,year
37012,2,15,15,702,2025.0,year
37013,2,15,15,702,2025.0,year
37014,2,39,41,702,2025.0,year
37015,2,15,15,702,2025.0,year
37016,2,15,15,702,2025.0,year
37017,2,15,15,702,2025.0,year
37018,2,11,11,702,2025.0,year
37019,2,15,15,702,2025.0,year
37020,2,15,15,702,2025.0,year
37021,2,15,15,702,2025.0,year
37022,2,15,15,702,2025.0,year
37023,2,15,15,702,2025.0,year
37024,2,15,15,702,2025.0,year
37025,2,21,15,702,2025.0,year
37026,2,15,15,702,2025.0,year
37027,2,15,15,702,2025.0,year
37028,2,15,15,702,2025.0,year
37029,2,15,15,702,2025.0,year
37030,2,15,15,702,2025.0,year
37031,2,15,15,702,2025.0,year
37032,2,15,15,702,2025.0,year
37033,2,15,15,702,2025.0,year
37034,2,15,15,702,2025.0,year
37035,2,15,15,702,2025.0,year
37036,2,15,15,702,2025.0,year
37037,2,4,4,702,2025.0,year
37038,2,15,15,702,2025.0,year
37039,2,15,15,702,2025.0,year
37040,2,15,15,702,2025.0,year
37041,2,15,15,702,2025.0,year
37042,2,15,15,702,2025.0,year
37043,2,15,15,702,2025.0,year
37044,2,15,15,702,2025.0,year
37045,2,15,15,702,2025.0,year
37046,2,15,15,702,2025.0,year
37047,2,15,15,702,2025.0,year
37048,2,15,15,702,2025.0,year
37049,2,15,15,702,2025.0,year
37050,2,15,15,702,2025.0,year
37051,2,15,15,702,2025.0,year
37052,2,15,15,702,2025.0,year
37053,2,15,15,702,2025.0,year
37054,2,15,15,702,2025.0,year
37055,2,15,15,702,2025.0,year
37056,2,15,15,702,2025.0,year
37057,2,4,4,702,2025.0,year
37058,2,15,15,702,2025.0,year
37059,2,15,15,702,2025.0,year
37060,2,15,15,702,2025.0,year
37061,2,15,15,702,2025.0,year
37062,2,15,15,702,2025.0,year
37063,2,15,15,702,2025.0,year
37064,2,15,15,702,2025.0,year
37065,2,15,15,702,2025.0,year
37066,2,21,15,702,2025.0,year
37067,2,15,15,702,2025.0,year
37068,2,15,15,702,2025.0,year
37069,2,15,15,702,2025.0,year
37070,2,15,15,702,2025.0,year
37071,2,15,15,702,2025.0,year
37072,2,15,15,702,2025.0,year
37073,2,4,4,702,2025.0,year
37074,2,15,15,702,2025.0,year
37075,2,15,15,702,2025.0,year
37076,2,15,15,702,2025.0,year
37077,2,15,15,702,2025.0,year
37078,2,15,15,702,2025.0,year
37079,2,15,15,702,2025.0,year
37080,2,15,15,702,2025.0,year
37081,2,15,15,702,2025.0,year
37082,2,15,15,702,2025.0,year
37083,2,15,15,702,2025.0,year
37084,2,15,15,702,2025.0,year
37085,2,15,15,702,2025.0,year
37086,2,15,15,702,2025.0,year
37087,2,15,15,702,2025.0,year
37088,2,15,15,702,2025.0,year
37089,2,4,4,702,2025.0,year
37090,2,15,15,702,2025.0,year
37091,2,15,15,702,2025.0,year
37092,2,4,4,702,2025.0,year
37093,2,15,15,702,2025.0,year
37094,2,15,15,702,2025.0,year
37095,2,15,15,702,2025.0,year
37096,2,15,15,702,2025.0,year
37097,2,15,12,702,2025.0,year
37098,2,15,15,702,2025.0,year
37099,2,4,4,702,2025.0,year
37100,2,15,15,702,2025.0,year
37101,2,15,15,702,2025.0,year
37102,2,15,15,702,2025.0,year
37103,2,15,15,702,2025.0,year
37104,2,15,15,702,2025.0,year
37105,2,15,15,702,2025.0,year
37106,2,15,15,702,2025.0,year
37107,2,15,15,702,2025.0,year
37108,2,15,15,702,2025.0,year
37109,2,15,15,702,2025.0,year
37110,2,15,15,702,2025.0,year
37111,2,15,15,702,2025.0,year
37112,2,15,15,702,2025.0,year
37113,2,15,15,702,2025.0,year
37114,2,15,15,702,2025.0,year
37115,2,15,15,702,2025.0,year
37116,2,4,4,702,2025.0,year
37117,2,15,15,702,2025.0,year
37118,2,15,15,702,2025.0,year
37119,2,15,15,702,2025.0,year
37120,2,15,15,702,2025.0,year
37121,2,15,15,702,2025.0,year
37122,2,15,15,702,2025.0,year
37123,2,15,15,702,2025.0,year
37124,2,4,4,702,2025.0,year
37125,2,15,15,702,2025.0,year
37126,2,15,15,702,2025.0,year
37127,2,15,15,702,2025.0,year
37128,2,15,15,702,2025.0,year
37129,2,15,15,702,2025.0,year
37130,2,15,15,702,2025.0,year
37131,2,15,15,702,2025.0,year
37132,2,15,15,702,2025.0,year
37133,2,15,15,702,2025.0,year
37134,2,15,15,702,2025.0,year
37135,2,15,15,702,2025.0,year
37136,2,15,15,702,2025.0,year
37137,2,15,15,702,2025.0,year
37138,2,15,15,702,2025.0,year
37139,2,15,15,702,2025.0,year
37140,2,15,15,702,2025.0,year
37141,2,15,15,702,2025.0,year
37142,2,15,15,702,2025.0,year
37143,2,15,15,702,2025.0,year
37144,2,15,15,702,2025.0,year
37145,2,15,15,702,2025.0,year
37146,2,15,15,702,2025.0,year
37147,2,15,15,702,2025.0,year
37148,2,15,15,702,2025.0,year
37149,2,15,15,702,2025.0,year
37150,2,15,15,702,2025.0,year
37151,2,15,15,702,2025.0,year
37152,2,3,3,702,2025.0,year
37153,2,15,15,702,2025.0,year
37154,2,15,15,702,2025.0,year
37155,2,15,15,702,2025.0,year
37156,2,3,3,702,2025.0,year
37157,2,15,15,702,2025.0,year
37158,2,15,15,702,2025.0,year
37159,2,15,15,702,2025.0,year
37160,2,15,15,702,2025.0,year
37161,2,15,15,702,2025.0,year
37162,2,21,15,702,2025.0,year
37163,2,15,15,702,2025.0,year
37164,2,15,15,702,2025.0,year
37165,2,15,15,702,2025.0,year
37166,2,15,15,702,2025.0,year
37167,2,15,15,702,2025.0,year
37168,2,15,15,702,2025.0,year
37169,2,15,15,702,2025.0,year
37170,2,15,15,702,2025.0,year
37171,2,4,4,702,2025.0,year
37172,2,15,15,702,2025.0,year
37173,2,15,15,702,2025.0,year
37174,2,15,15,702,2025.0,year
37175,2,15,15,702,2025.0,year
37176,2,15,15,702,2025.0,year
37177,2,15,15,702,2025.0,year
37178,2,15,15,702,2025.0,year
37179,2,15,15,702,2025.0,year
37180,2,15,15,702,2025.0,year
37181,2,15,15,702,2025.0,year
37182,2,15,15,702,2025.0,year
37183,2,15,15,702,2025.0,year
37184,2,15,15,702,2025.0,year
37185,2,15,15,702,2025.0,year
37186,2,15,15,702,2025.0,year
37187,2,15,15,702,2025.0,year
37188,2,15,15,702,2025.0,year
37189,2,15,15,702,2025.0,year
37190,2,15,15,702,2025.0,year
37191,2,15,15,702,2025.0,year
37192,2,11,11,702,2025.0,year
37193,2,15,15,702,2025.0,year
37194,2,39,39,702,2025.0,year
37195,2,20,20,702,2025.0,year
37196,2,15,15,702,2025.0,year
37197,2,15,15,702,2025.0,year
37198,2,15,15,702,2025.0,year
37199,2,15,15,702,2025.0,year
37200,2,15,15,702,2025.0,year
37201,2,15,15,702,2025.0,year
37202,2,15,15,702,2025.0,year
37203,2,15,15,702,2025.0,year
37204,2,15,15,702,2025.0,year
37205,2,15,15,702,2025.0,year
37206,2,15,15,702,2025.0,year
37207,2,15,15,702,2025.0,year
37208,2,15,15,702,2025.0,year
37209,2,15,15,702,2025.0,year
37210,2,15,15,702,2025.0,year
37211,2,4,15,702,2025.0,year
37212,2,4,4,702,2025.0,year
37213,2,15,15,702,2025.0,year
37214,2,15,15,702,2025.0,year
37215,2,15,15,702,2025.0,year
37216,2,15,15,702,2025.0,year
37217,2,15,15,702,2025.0,year
37218,2,15,15,702,2025.0,year
37219,2,15,15,702,2025.0,year
37220,2,15,15,702,2025.0,year
37221,2,15,15,702,2025.0,year
37222,2,15,15,702,2025.0,year
37223,2,15,15,702,2025.0,year
37224,2,15,15,702,2025.0,year
37225,2,15,15,702,2025.0,year
37226,2,15,15,702,2025.0,year
37227,2,15,15,702,2025.0,year
37228,2,9,9,702,2025.0,year
37229,2,15,15,702,2025.0,year
37230,2,15,15,702,2025.0,year
37231,2,3,4,702,2025.0,year
37232,2,15,15,702,2025.0,year
37233,2,15,15,702,2025.0,year
37234,2,15,15,702,2025.0,year
37235,2,15,15,702,2025.0,year
37236,2,15,15,702,2025.0,year
37237,2,15,15,702,2025.0,year
37238,2,15,15,702,2025.0,year
37239,2,15,15,702,2025.0,year
37240,2,15,15,702,2025.0,year
37241,2,15,15,702,2025.0,year
37242,2,4,4,702,2025.0,year
37243,2,15,15,702,2025.0,year
37244,2,15,15,702,2025.0,year
37245,2,15,15,702,2025.0,year
37246,2,15,15,702,2025.0,year
37247,2,15,15,702,2025.0,year
37248,2,15,15,702,2025.0,year
37249,2,15,15,702,2025.0,year
37250,2,15,15,702,2025.0,year
37251,2,15,15,702,2025.0,year
37252,2,15,15,702,2025.0,year
37253,2,15,15,702,2025.0,year
37254,2,15,15,702,2025.0,year
37255,2,15,15,702,2025.0,year
37256,2,15,15,702,2025.0,year
37257,2,15,15,702,2025.0,year
37258,2,4,15,702,2025.0,year
37259,2,15,15,702,2025.0,year
37260,2,15,15,702,2025.0,year
37261,2,15,15,702,2025.0,year
37262,2,9,9,702,2025.0,year
37263,2,9,9,702,2025.0,year
37264,2,15,15,702,2025.0,year
37265,2,15,15,702,2025.0,year
37266,2,15,15,702,2025.0,year
37267,2,15,15,702,2025.0,year
37268,2,15,15,702,2025.0,year
37269,2,15,15,702,2025.0,year
37270,2,15,15,702,2025.0,year
37271,2,15,15,702,2025.0,year
37272,2,15,15,702,2025.0,year
37273,2,15,15,702,2025.0,year
37274,2,15,15,702,2025.0,year
37275,2,15,15,702,2025.0,year
37276,2,15,15,702,2025.0,year
37277,2,15,15,702,2025.0,year
37278,2,15,15,702,2025.0,year
37279,2,15,15,702,2025.0,year
37280,2,15,15,702,2025.0,year
37281,2,15,15,702,2025.0,year
37282,2,24,15,702,2025.0,year
37283,2,15,15,702,2025.0,year
37284,2,15,15,702,2025.0,year
37285,2,15,15,702,2025.0,year
37286,2,15,15,702,2025.0,year
37287,2,15,15,702,2025.0,year
37288,2,15,15,702,2025.0,year
37289,2,15,15,702,2025.0,year
37290,2,15,15,702,2025.0,year
37291,2,15,15,702,2025.0,year
37292,2,15,15,702,2025.0,year
37293,2,15,15,702,2025.0,year
37294,2,15,15,702,2025.0,year
37295,2,15,15,702,2025.0,year
37296,2,15,15,702,2025.0,year
37297,2,15,15,702,2025.0,year
37298,2,15,15,702,2025.0,year
37299,2,15,15,702,2025.0,year
37300,2,15,15,702,2025.0,year
37301,2,15,15,702,2025.0,year
37302,2,15,15,702,2025.0,year
37303,2,15,15,702,2025.0,year
37304,2,15,15,702,2025.0,year
37305,2,4,4,702,2025.0,year
37306,2,15,15,702,2025.0,year
37307,2,15,15,702,2025.0,year
37308,2,15,15,702,2025.0,year
37309,2,15,15,702,2025.0,year
37310,2,15,15,702,2025.0,year
37311,2,15,15,702,2025.0,year
37312,2,15,15,702,2025.0,year
37313,2,15,15,702,2025.0,year
37314,2,15,15,702,2025.0,year
37315,2,15,15,702,2025.0,year
37316,2,15,15,702,2025.0,year
37317,2,41,41,702,2025.0,year
37318,2,15,15,702,2025.0,year
37319,2,15,15,702,2025.0,year
37320,2,15,15,702,2025.0,year
37321,2,41,41,702,2025.0,year
37322,2,39,39,702,2025.0,year
37323,2,15,15,702,2025.0,year
37324,2,4,4,702,2025.0,year
37325,2,15,15,702,2025.0,year
37326,2,15,15,702,2025.0,year
37327,2,15,15,702,2025.0,year
37328,2,15,15,702,2025.0,year
37329,2,15,15,702,2025.0,year
37330,2,15,15,702,2025.0,year
37331,2,15,15,702,2025.0,year
37332,2,15,15,702,2025.0,year
37333,2,15,15,702,2025.0,year
37334,2,15,15,702,2025.0,year
37335,2,15,15,702,2025.0,year
37336,2,15,15,702,2025.0,year
37337,2,15,15,702,2025.0,year
37338,2,15,15,702,2025.0,year
37339,2,15,15,702,2025.0,year
37340,2,15,15,702,2025.0,year
37341,2,15,15,702,2025.0,year
37342,2,15,15,702,2025.0,year
37343,2,12,12,702,2025.0,year
37344,2,15,15,702,2025.0,year
37345,2,15,15,702,2025.0,year
37346,2,15,15,702,2025.0,year
37347,2,15,15,702,2025.0,year
37348,2,15,15,702,2025.0,year
37349,2,15,15,702,2025.0,year
37350,2,15,15,702,2025.0,year
37351,2,15,15,702,2025.0,year
37352,2,15,15,702,2025.0,year
37353,2,15,15,702,2025.0,year
37354,2,15,15,702,2025.0,year
37355,2,15,15,702,2025.0,year
37356,2,15,15,702,2025.0,year
37357,2,15,15,702,2025.0,year
37358,2,15,15,702,2025.0,year
37359,2,15,15,702,2025.0,year
37360,2,4,4,702,2025.0,year
37361,2,15,15,702,2025.0,year
37362,2,15,15,702,2025.0,year
37363,2,15,15,702,2025.0,year
37364,2,15,15,702,2025.0,year
37365,2,15,15,702,2025.0,year
37366,2,15,15,702,2025.0,year
37367,2,15,15,702,2025.0,year
37368,2,15,15,702,2025.0,year
37369,2,15,15,702,2025.0,year
37370,2,15,15,702,2025.0,year
37371,2,15,15,702,2025.0,year
37372,2,15,15,702,2025.0,year
37373,2,15,15,702,2025.0,year
37374,2,15,15,702,2025.0,year
37375,2,15,15,702,2025.0,year
37376,2,15,15,702,2025.0,year
37377,2,4,4,702,2025.0,year
37378,2,15,15,702,2025.0,year
37379,2,15,15,702,2025.0,year
37380,2,15,15,702,2025.0,year
37381,2,15,15,702,2025.0,year
37382,2,15,15,702,2025.0,year
37383,2,15,15,702,2025.0,year
37384,2,15,15,702,2025.0,year
37385,2,15,15,702,2025.0,year
37386,2,15,15,702,2025.0,year
37387,2,15,15,702,2025.0,year
37388,2,15,15,702,2025.0,year
37389,2,15,15,702,2025.0,year
37390,2,41,15,702,2025.0,year
37391,2,15,15,702,2025.0,year
37392,2,15,15,702,2025.0,year
37393,2,15,15,702,2025.0,year
37394,2,15,15,702,2025.0,year
37395,2,15,15,702,2025.0,year
37396,2,15,15,702,2025.0,year
37397,2,15,15,702,2025.0,year
37398,2,15,15,702,2025.0,year
37399,2,15,15,702,2025.0,year
37400,2,15,15,702,2025.0,year
37401,2,15,15,702,2025.0,year
37402,2,15,15,702,2025.0,year
37403,2,15,15,702,2025.0,year
37404,2,15,15,702,2025.0,year
37405,2,39,39,702,2025.0,year
37406,2,15,15,702,2025.0,year
37407,2,15,15,702,2025.0,year
37408,2,15,15,702,2025.0,year
37409,2,15,15,702,2025.0,year
37410,2,15,15,702,2025.0,year
37411,2,15,15,702,2025.0,year
37412,2,15,15,702,2025.0,year
37413,2,4,4,702,2025.0,year
37414,2,15,15,702,2025.0,year
37415,2,15,15,702,2025.0,year
37416,2,15,15,702,2025.0,year
37417,2,41,41,702,2025.0,year
37418,2,15,15,702,2025.0,year
37419,2,15,15,702,2025.0,year
37420,2,15,15,702,2025.0,year
37421,2,15,15,702,2025.0,year
37422,2,21,21,702,2025.0,year
37423,2,15,15,702,2025.0,year
37424,2,15,15,702,2025.0,year
37425,2,15,15,702,2025.0,year
37426,2,15,15,702,2025.0,year
37427,2,15,15,702,2025.0,year
37428,2,15,15,702,2025.0,year
37429,2,15,15,702,2025.0,year
37430,2,15,15,702,2025.0,year
37431,2,15,15,702,2025.0,year
37432,2,15,15,702,2025.0,year
37433,2,15,15,702,2025.0,year
37434,2,15,15,702,2025.0,year
37435,2,15,15,702,2025.0,year
37436,2,15,15,702,2025.0,year
37437,2,15,15,702,2025.0,year
37438,2,15,15,702,2025.0,year
37439,2,15,15,702,2025.0,year
37440,2,15,15,702,2025.0,year
37441,2,15,15,702,2025.0,year
37442,2,15,15,702,2025.0,year
37443,2,41,41,702,2025.0,year
37444,2,15,15,702,2025.0,year
37445,2,15,15,702,2025.0,year
37446,2,21,15,702,2025.0,year
37447,2,15,15,702,2025.0,year
37448,2,15,15,702,2025.0,year
37449,2,15,15,702,2025.0,year
37450,2,15,15,702,2025.0,year
37451,2,15,15,702,2025.0,year
37452,2,15,15,702,2025.0,year
37453,2,15,15,702,2025.0,year
37454,2,15,15,702,2025.0,year
37455,2,15,15,702,2025.0,year
37456,2,15,15,702,2025.0,year
37457,2,15,15,702,2025.0,year
37458,2,15,15,702,2025.0,year
37459,2,15,15,702,2025.0,year
37460,2,15,15,702,2025.0,year
37461,2,15,15,702,2025.0,year
37462,2,15,15,702,2025.0,year
37463,2,15,15,702,2025.0,year
37464,2,3,15,702,2025.0,year
37465,2,15,15,702,2025.0,year
37466,2,15,15,702,2025.0,year
37467,2,15,15,702,2025.0,year
37468,2,15,15,702,2025.0,year
37469,2,15,15,702,2025.0,year
37470,2,15,15,702,2025.0,year
37471,2,15,15,702,2025.0,year
37472,2,15,15,702,2025.0,year
37473,2,41,41,702,2025.0,year
37474,2,15,15,702,2025.0,year
37475,2,15,15,702,2025.0,year
37476,2,15,15,702,2025.0,year
37477,2,15,15,702,2025.0,year
37478,2,15,15,702,2025.0,year
37479,2,15,15,702,2025.0,year
37480,2,15,15,702,2025.0,year
37481,2,15,15,702,2025.0,year
37482,2,15,15,702,2025.0,year
37483,2,15,15,702,2025.0,year
37484,2,15,15,702,2025.0,year
37485,2,15,15,702,2025.0,year
37486,2,15,15,702,2025.0,year
37487,2,15,15,702,2025.0,year
37488,2,15,15,702,2025.0,year
37489,2,15,15,702,2025.0,year
37490,2,15,15,702,2025.0,year
37491,2,15,15,702,2025.0,year
37492,2,15,15,702,2025.0,year
37493,2,15,15,702,2025.0,year
37494,2,15,15,702,2025.0,year
37495,2,15,15,702,2025.0,year
37496,2,15,15,702,2025.0,year
37497,2,15,15,702,2025.0,year
37498,2,41,41,702,2025.0,year
37499,2,15,15,702,2025.0,year
37500,2,15,15,702,2025.0,year
37501,2,15,15,702,2025.0,year
37502,2,15,15,702,2025.0,year
37503,2,15,15,702,2025.0,year
37504,2,15,15,702,2025.0,year
37505,2,15,15,702,2025.0,year
37506,2,15,15,702,2025.0,year
37507,2,15,15,702,2025.0,year
37508,2,15,15,702,2025.0,year
37509,2,15,15,702,2025.0,year
37510,2,15,15,702,2025.0,year
37511,2,15,15,702,2025.0,year
37512,2,15,15,702,2025.0,year
37513,2,15,15,702,2025.0,year
37514,2,15,15,702,2025.0,year
37515,2,41,41,702,2025.0,year
37516,2,15,15,702,2025.0,year
37517,2,3,3,702,2025.0,year
37518,2,15,15,702,2025.0,year
37519,2,15,15,702,2025.0,year
37520,2,15,15,702,2025.0,year
37521,2,15,15,702,2025.0,year
37522,2,15,15,702,2025.0,year
37523,2,15,15,702,2025.0,year
37524,2,15,15,702,2025.0,year
37525,2,15,15,702,2025.0,year
37526,2,15,15,702,2025.0,year
37527,2,15,15,702,2025.0,year
37528,2,15,4,702,2025.0,year
37529,2,15,15,702,2025.0,year
37530,2,15,15,702,2025.0,year
37531,2,15,15,702,2025.0,year
37532,2,15,15,702,2025.0,year
37533,2,15,15,702,2025.0,year
37534,2,15,15,702,2025.0,year
37535,2,15,15,702,2025.0,year
37536,2,15,15,702,2025.0,year
37537,2,15,15,702,2025.0,year
37538,2,15,15,702,2025.0,year
37539,2,15,15,702,2025.0,year
37540,2,15,4,702,2025.0,year
37541,2,15,15,702,2025.0,year
37542,2,15,15,702,2025.0,year
37543,2,15,15,702,2025.0,year
37544,2,15,15,702,2025.0,year
37545,2,15,15,702,2025.0,year
37546,2,15,15,702,2025.0,year
37547,2,15,15,702,2025.0,year
37548,2,4,4,702,2025.0,year
37549,2,15,15,702,2025.0,year
37550,2,15,15,702,2025.0,year
37551,2,15,4,702,2025.0,year
37552,2,15,15,702,2025.0,year
37553,2,15,15,702,2025.0,year
37554,2,15,15,702,2025.0,year
37555,2,4,4,702,2025.0,year
37556,2,15,15,702,2025.0,year
37557,2,15,15,702,2025.0,year
37558,2,15,15,702,2025.0,year
37559,2,15,15,702,2025.0,year
37560,2,15,15,702,2025.0,year
37561,2,15,15,702,2025.0,year
37562,2,15,15,702,2025.0,year
37563,2,15,15,702,2025.0,year
37564,2,15,15,702,2025.0,year
37565,2,15,15,702,2025.0,year
37566,2,15,15,702,2025.0,year
37567,2,15,15,702,2025.0,year
37568,2,15,15,702,2025.0,year
37569,2,15,15,702,2025.0,year
37570,2,15,15,702,2025.0,year
37571,2,15,15,702,2025.0,year
37572,2,15,15,702,2025.0,year
37573,2,15,15,702,2025.0,year
37574,2,15,15,702,2025.0,year
37575,2,15,15,702,2025.0,year
37576,2,15,15,702,2025.0,year
37577,2,15,15,702,2025.0,year
37578,2,15,15,702,2025.0,year
37579,2,4,4,702,2025.0,year
37580,2,15,15,702,2025.0,year
37581,2,15,15,702,2025.0,year
37582,2,15,15,702,2025.0,year
37583,2,15,15,702,2025.0,year
37584,2,15,15,702,2025.0,year
37585,2,15,15,702,2025.0,year
37586,2,15,15,702,2025.0,year
37587,2,15,15,702,2025.0,year
37588,2,15,15,702,2025.0,year
37589,2,15,15,702,2025.0,year
37590,2,15,15,702,2025.0,year
37591,2,15,15,702,2025.0,year
37592,2,15,15,702,2025.0,year
37593,2,15,15,702,2025.0,year
37594,2,15,15,702,2025.0,year
37595,2,15,15,702,2025.0,year
37596,2,15,15,702,2025.0,year
37597,2,15,15,702,2025.0,year
37598,2,15,15,702,2025.0,year
37599,2,15,15,702,2025.0,year
37600,2,15,15,702,2025.0,year
37601,2,15,15,702,2025.0,year
37602,2,15,15,702,2025.0,year
37603,2,15,15,702,2025.0,year
37604,2,15,15,702,2025.0,year
37605,2,15,15,702,2025.0,year
37606,2,15,15,702,2025.0,year
37607,2,15,15,702,2025.0,year
37608,2,15,15,702,2025.0,year
37609,2,15,15,702,2025.0,year
37610,2,15,15,702,2025.0,year
37611,2,15,15,702,2025.0,year
37612,2,15,15,702,2025.0,year
